gridWorld,strategy,maxIteration,gamma,lastMaxDelta,rewards,numOfActions,runningTime
large,Q,600,0.9,0.08034294157783428,-29,29,2.08558892E8
large,Q,600,0.9,0.08214587136372309,-25,25,1.97692302E8
large,Q,600,0.9,0.18019060025961164,-22,22,2.17879639E8
large,Q,600,0.9,0.1094924894015703,-25,25,1.85380693E8
large,Q,600,0.9,0.07895558394467095,-17,17,2.01122696E8
large,Q,600,0.9,0.1655158112589623,-34,34,2.08219791E8
large,Q,600,0.9,0.12040496280831547,-23,23,2.01376726E8
large,Q,600,0.9,0.10007475687768785,-21,21,2.03033634E8
large,Q,600,0.9,0.05018053852909432,-22,22,2.00888752E8
large,Q,600,0.9,0.07399686037783315,-120,120,2.1059074E8
large,Q,600,0.9,0.0710279255071069,-18,18,2.05060363E8
large,Q,600,0.9,0.08580419893128455,-23,23,2.10346163E8
large,Q,600,0.9,0.17302786130544812,-26,26,2.01202253E8
large,Q,600,0.9,0.06679050678830123,-21,21,2.03154938E8
large,Q,600,0.9,0.03754507032609933,-15,15,2.04110801E8
large,Q,600,0.9,0.06746703189816516,-47,47,1.98268498E8
large,Q,600,0.9,0.04681332522407722,-19,19,1.95103162E8
large,Q,600,0.9,0.14260298376578984,-31,31,2.13585542E8
large,Q,600,0.9,0.08013029548951334,-23,23,2.11769914E8
large,Q,600,0.9,0.07465145388450711,-27,27,2.02839074E8
large,Q,600,0.9,0.05738513361652853,-18,18,2.00301134E8
large,Q,600,0.9,0.05929795178144914,-20,20,1.94086253E8
large,Q,600,0.9,0.1746604058186103,-20,20,2.05217113E8
large,Q,600,0.9,0.05512113648961314,-18,18,1.98383107E8
large,Q,600,0.99,0.1725962787778812,-27,27,2.01587039E8
large,Q,600,0.99,0.19098292717705512,-22,22,2.07169011E8
large,Q,600,0.99,0.12143590677860239,-22,22,1.99742662E8
large,Q,600,0.99,0.27350671910651014,-36,36,1.98920312E8
large,Q,600,0.99,0.19776250856806232,-23,23,2.04641705E8
large,Q,600,0.99,0.20398180585683612,-23,23,1.98392953E8
large,Q,600,0.99,0.16086108756298145,-24,24,1.93168199E8
large,Q,600,0.99,0.18525286922616813,-18,18,1.89583811E8
large,Q,600,0.99,0.229271378759611,-33,33,2.09497819E8
large,Q,600,0.99,0.2568795876031724,-33,33,2.03643307E8
large,Q,600,0.99,0.2515316332872164,-32,32,1.96523369E8
large,Q,600,0.99,0.23972835271972315,-26,26,2.00257024E8
large,Q,600,0.99,0.19687061788490823,-458,458,1.9422016E8
large,Q,600,0.99,0.25061705688740776,-23,23,1.93503756E8
large,Q,600,0.99,0.2526586459818292,-43,43,1.90422702E8
large,Q,600,0.99,0.1693570632371788,-108,108,1.9863123E8
large,Q,600,0.99,0.1779906828814415,-24,24,2.00747755E8
large,Q,600,0.99,0.10468565306834599,-16,16,2.02186866E8
large,Q,600,0.99,0.20285505258366854,-19,19,1.98598934E8
large,Q,600,0.99,0.07510011257562521,-15,15,2.00720579E8
large,Q,600,0.99,0.1763452172890716,-30,30,2.01203434E8
large,Q,600,0.99,0.15610700441938796,-19,19,2.03626371E8
large,Q,600,0.99,0.2686167940658386,-26,26,2.02556294E8
large,Q,600,0.99,0.20766674531123996,-25,25,2.0474056E8
large,Q,600,0.99,0.09416280089090456,-17,17,1.93977945E8
large,Q,600,0.99,0.21800461517048708,-20,20,1.94283964E8
large,Q,600,0.99,0.20927697934172862,-19,19,2.01232579E8
large,Q,600,0.99,0.12094444562231743,-22,22,1.97002284E8
large,Q,600,0.99,0.23744140583205464,-35,35,1.99316127E8
large,Q,600,0.99,0.16824778007981678,-17,17,1.865449E8
large,Q,600,0.99,0.21988872152176153,-21,21,2.00172741E8
large,Q,600,0.99,0.2652671917636642,-31,31,2.00173922E8
large,Q,600,0.99,0.14789070782249425,-23,23,1.97767133E8
large,Q,600,0.99,0.21590473241673713,-31,31,2.0332508E8
large,Q,600,0.99,0.13514117779592993,-15,15,1.95619493E8
large,Q,600,0.99,0.23576998516495706,-25,25,2.02470829E8
large,Q,600,0.99,0.22069343562539334,-24,24,2.0251297E8
large,Q,600,0.99,0.09413720878802145,-16,16,2.01870215E8
large,Q,600,0.99,0.22123637066376745,-21,21,1.93433257E8
large,Q,600,0.99,0.25545553390752485,-36,36,2.02201439E8
large,Q,600,0.99,0.19460928991074278,-138,138,1.90563305E8
large,Q,600,0.99,0.17024834738389494,-20,20,2.0260513E8
large,Q,600,0.99,0.2647133039119103,-27,27,1.91063095E8
large,Q,600,0.99,0.19998029604609968,-23,23,1.97318543E8
large,Q,600,0.99,0.19850233282877383,-17,17,2.04303786E8
large,Q,600,0.99,0.20923505125223674,-28,28,1.99049887E8
large,Q,600,0.99,0.20157085310672507,-30,30,1.96521006E8
large,Q,600,0.99,0.1444840554835114,-24,24,2.02861917E8
large,Q,600,0.99,0.1649024145575888,-20,20,2.02385364E8
large,Q,600,0.99,0.22908487882301865,-27,27,2.06170613E8
large,Q,600,0.99,0.2197719045542268,-31,31,2.1072898E8
large,Q,600,0.99,0.256317496608943,-22,22,1.96891221E8
large,Q,600,0.99,0.203110358567411,-31,31,1.91935856E8
large,Q,600,0.99,0.09746763632373678,-19,19,1.95481647E8
large,Q,600,0.99,0.1761272292840559,-17,17,1.96882949E8
large,Q,600,0.99,0.219230178999549,-23,23,1.99488631E8
large,Q,600,0.99,0.12780131740893808,-16,16,2.0062842E8
large,Q,600,0.99,0.08559026665117919,-17,17,2.00842277E8
large,Q,600,0.99,0.14836582893564199,-21,21,1.96556058E8
large,Q,600,0.99,0.24059467077001706,-23,23,1.95413906E8
large,Q,600,0.99,0.2160347638686435,-25,25,1.95762853E8
large,Q,600,0.99,0.24130026052857456,-29,29,1.99535499E8
large,Q,600,0.99,0.15504657145194756,-18,18,2.0011839E8
large,Q,600,0.99,0.22283846421098907,-23,23,1.97011737E8
large,Q,600,0.99,0.21700250580010483,-29,29,1.94083496E8
large,Q,600,0.99,0.21859851962967625,-34,34,2.0335895E8
large,Q,600,0.99,0.26323177238236006,-27,27,1.98457937E8
large,Q,600,0.99,0.20067260394858266,-27,27,1.92352939E8
large,Q,600,0.99,0.09450336329526987,-16,16,1.99594182E8
large,Q,600,0.99,0.19597464337069148,-23,23,2.02574017E8
large,Q,600,0.99,0.20942528885148803,-24,24,2.14207818E8
large,Q,600,0.99,0.23829503937251673,-29,29,1.93511238E8
large,Q,600,0.99,0.22580186046792816,-28,28,1.98695032E8
large,Q,600,0.99,0.09820138021222746,-17,17,1.91690885E8
large,Q,600,0.99,0.1854362080938472,-21,21,1.99032558E8
large,Q,600,0.99,0.2519517497792716,-39,39,2.08317071E8
large,Q,600,0.99,0.2528581129583465,-35,35,1.97903403E8
large,Q,600,0.99,0.09060004395741039,-17,17,2.06430945E8
large,Q,600,0.99,0.2090599059591618,-19,19,1.95149636E8
large,Q,600,0.99,0.21660549540225382,-29,29,1.98357507E8
large,Q,600,0.99,0.11311763874416769,-19,19,2.00481516E8
large,Q,600,0.99,0.2068046250081883,-22,22,1.92468335E8
large,Q,600,0.99,0.21624559570410185,-23,23,2.00286956E8
large,Q,600,0.99,0.22206496167554857,-21,21,1.99998268E8
large,Q,600,0.99,0.21508325610003887,-20,20,2.00081762E8
large,Q,600,0.99,0.09485691884954761,-20,20,1.96244132E8
large,Q,600,0.99,0.27755224472911477,-26,26,1.96629313E8
large,Q,600,0.99,0.19676841435575554,-34,34,1.84029015E8
large,Q,600,0.99,0.23365719396017592,-22,22,1.89907946E8
large,Q,600,0.99,0.21872548093248412,-47,47,1.98771832E8
large,Q,600,0.99,0.22239783818851144,-18,18,1.94173292E8
large,Q,600,0.99,0.2080977648396889,-28,28,1.98498109E8
large,Q,600,0.99,0.23254055775919458,-36,36,1.97984141E8
large,Q,600,0.99,0.07461281270883457,-17,17,1.99661135E8
large,Q,600,0.99,0.20341513055760707,-27,27,1.95132306E8
large,Q,600,0.99,0.2095908747039994,-26,26,2.11318173E8
large,Q,600,0.99,0.2219293756383589,-37,37,1.9254041E8
large,Q,600,0.99,0.2199300197801488,-27,27,1.98372079E8
large,Q,600,0.99,0.17256414317762037,-21,21,1.9331274E8
large,Q,600,0.99,0.21084604524752315,-29,29,2.06377776E8
