gridWorld,iteration,epsilon,lastMaxDelta,rewards,numOfActions,runningTime
large,486,0.1,0.1863206873901717,-26,26,3.74322142E8
large,491,0.1,0.2495766976550713,-25,25,3.74895582E8
large,496,0.1,0.14949136456436207,-21,21,3.75385525E8
large,501,0.1,0.21778747330620707,-25,25,3.8285126E8
large,506,0.1,0.1282875945826758,-17,17,3.83314816E8
large,511,0.1,0.2462023102633779,-41,41,3.83848476E8
large,516,0.1,0.2028735181003256,-25,25,3.84424672E8
large,521,0.1,0.21136164992698525,-29,29,3.85016622E8
large,526,0.1,0.21831305081563923,-26,26,3.86534109E8
large,531,0.1,0.20405091321009472,-43,43,3.87124483E8
large,536,0.1,0.092504588926273,-19,19,3.87679017E8
large,541,0.1,0.13110783872268428,-19,19,3.88217798E8
large,546,0.1,0.2517831326462545,-23,23,3.88758154E8
large,551,0.1,0.23679305739890744,-28,28,3.8937846E8
large,556,0.1,0.1243555814779409,-19,19,3.89997585E8
large,561,0.1,0.14639591067005941,-21,21,3.90521794E8
large,566,0.1,0.2134734310146129,-24,24,3.91088537E8
large,571,0.1,0.26515100321038343,-30,30,3.98080082E8
large,576,0.1,0.2030231567660863,-26,26,3.9861965E8
large,581,0.1,0.24397402506979127,-25,25,3.99128892E8
large,586,0.1,0.2297208000539026,-38,38,3.99663735E8
large,591,0.1,0.18909730362652377,-25,25,4.00250958E8
large,596,0.1,0.10261991683533367,-22,22,4.05651367E8
large,1,0.1,0.134596348929,-1314,1314,3212598.0
large,6,0.1,0.1342641017266788,-210,210,1.840558E7
large,11,0.1,0.1562970784443961,-779,779,3.8579526E7
large,16,0.1,0.15917281181270626,-679,679,4.3025253E7
large,21,0.1,0.1466344701361404,-506,506,5.2307797E7
large,26,0.1,0.14868839989837035,-103,103,5.6155667E7
large,31,0.1,0.15952905108164117,-117,117,6.4226742E7
large,36,0.1,0.1533711166300753,-209,209,7.8352403E7
large,41,0.1,0.1581243556269314,-1375,1375,8.2117566E7
large,46,0.1,0.19857755894399176,-127,127,8.5931171E7
large,51,0.1,0.18638861589264533,-68,68,8.8368287E7
large,56,0.1,0.20160659686992277,-101,101,8.9820789E7
large,61,0.1,0.17782534009205175,-79,79,9.5945086E7
large,66,0.1,0.19146566853512192,-165,165,9.8043494E7
large,71,0.1,0.2055821061762253,-73,73,1.00429016E8
large,76,0.1,0.16560901407112638,-913,913,1.04260345E8
large,81,0.1,0.16955232518348407,-199,199,1.05424158E8
large,86,0.1,0.1898903722420311,-118,118,1.06903442E8
large,91,0.1,0.17209677863091155,-70,70,1.14468425E8
large,96,0.1,0.1627399524884079,-282,282,1.15714552E8
large,101,0.1,0.17597142114600706,-2696,2696,1.24963225E8
large,106,0.1,0.14414494023449897,-59,59,1.25492159E8
large,111,0.1,0.17456128685605599,-97,97,1.27223504E8
large,116,0.1,0.18613390290803622,-112,112,1.32766485E8
large,121,0.1,0.1543159105371963,-282,282,1.35249287E8
large,126,0.1,0.18733785837379968,-363,363,1.36386319E8
large,131,0.1,0.15912605707883998,-360,360,1.37463486E8
large,136,0.1,0.14891526111968822,-39,39,1.38670228E8
large,141,0.1,0.17096838779623091,-77,77,1.3966587E8
large,146,0.1,0.19666137172315157,-73,73,1.42055724E8
large,151,0.1,0.23135924000062347,-110,110,1.42856018E8
large,156,0.1,0.2395510803553993,-42,42,1.50038577E8
large,161,0.1,0.19880389593704884,-35,35,1.50613198E8
large,166,0.1,0.17653626337588157,-1306,1306,1.53948281E8
large,171,0.1,0.20704151389843006,-382,382,1.55049079E8
large,176,0.1,0.1716535958549965,-66,66,1.57122282E8
large,181,0.1,0.24188128642299134,-76,76,1.61854729E8
large,186,0.1,0.21013985367797883,-83,83,1.6267629E8
large,191,0.1,0.16749111781025228,-263,263,1.65648642E8
large,196,0.1,0.20327900094492302,-217,217,1.66970781E8
large,201,0.1,0.1906546961040796,-48,48,1.70382271E8
large,206,0.1,0.29025900701573826,-54,54,1.70871033E8
large,211,0.1,0.17492582208950713,-53,53,1.71367672E8
large,216,0.1,0.18103071372180768,-38,38,1.71800114E8
large,221,0.1,0.17151752519898977,-232,232,1.72590562E8
large,226,0.1,0.18300474600730787,-505,505,1.74049366E8
large,231,0.1,0.1873116939053432,-320,320,1.7595991E8
large,236,0.1,0.2389246627344841,-44,44,1.7657746E8
large,241,0.1,0.16768845626675866,-392,392,1.77719218E8
large,246,0.1,0.1558197877519394,-35,35,1.78097309E8
large,251,0.1,0.16809696768206983,-47,47,1.78914539E8
large,256,0.1,0.14706283477790194,-27,27,1.79550599E8
large,261,0.1,0.21250324336413495,-40,40,1.80094893E8
large,266,0.1,0.16399289743200995,-39,39,1.80857772E8
large,271,0.1,0.11860481721491212,-25,25,1.81328417E8
large,276,0.1,0.18417686355817064,-19,19,1.82134619E8
large,281,0.1,0.16999183677427254,-230,230,1.83355934E8
large,286,0.1,0.09038579307283001,-19,19,1.83822641E8
large,291,0.1,0.2265257405630603,-36,36,1.86699682E8
large,296,0.1,0.2260586730603098,-40,40,1.90687761E8
large,301,0.1,0.18936135325129477,-37,37,1.9167395E8
large,306,0.1,0.15473204977849164,-20,20,1.92013838E8
large,311,0.1,0.2372586189468553,-27,27,1.92304103E8
large,316,0.1,0.1599472293634996,-41,41,1.92701886E8
large,321,0.1,0.2644792718656763,-30,30,1.93198526E8
large,326,0.1,0.174658051702842,-54,54,1.93756605E8
large,331,0.1,0.2049962710372597,-36,36,1.94092555E8
large,336,0.1,0.2225911301495067,-28,28,1.94392271E8
large,341,0.1,0.20054046661814873,-23,23,1.94871187E8
large,346,0.1,0.21515787058127778,-28,28,1.95732133E8
large,351,0.1,0.21489777656954523,-25,25,1.96391431E8
large,356,0.1,0.18162630460023976,-25,25,1.96925091E8
large,361,0.1,0.1472096310047526,-19,19,2.01535052E8
large,366,0.1,0.2628394915391845,-34,34,2.01849341E8
large,371,0.1,0.19948849857379436,-30,30,2.02125427E8
large,376,0.1,0.09237960619071295,-16,16,2.02401118E8
large,381,0.1,0.19303951607257197,-22,22,2.02679173E8
large,386,0.1,0.20825177163911768,-23,23,2.0295329E8
large,391,0.1,0.21051948872320025,-18,18,2.03290028E8
large,396,0.1,0.21688400570287492,-28,28,2.03563356E8
large,401,0.1,0.2333707384199375,-27,27,2.0390482E8
large,406,0.1,0.22784404980314044,-30,30,2.04208081E8
large,411,0.1,0.18148308193318918,-24,24,2.04510949E8
large,416,0.1,0.20981429424522702,-30,30,2.04822874E8
large,421,0.1,0.2560744078845669,-28,28,2.05974478E8
large,426,0.1,0.28519234804630234,-401,401,2.0699375E8
large,431,0.1,0.07949798599622149,-15,15,2.07456519E8
large,436,0.1,0.2637405321040518,-44,44,2.26170479E8
large,441,0.1,0.21313246205588143,-30,30,2.27084989E8
large,446,0.1,0.25286746725415155,-30,30,2.27714747E8
large,451,0.1,0.221087137255354,-28,28,2.28316937E8
large,456,0.1,0.22720953435857094,-99,99,2.29220419E8
large,461,0.1,0.23349604873402185,-33,33,2.29837574E8
large,466,0.1,0.23721446580438865,-27,27,2.30739481E8
large,471,0.1,0.11282931394802986,-16,16,2.31281412E8
large,476,0.1,0.15826451379190054,-20,20,2.3188242E8
large,481,0.1,0.2775531365464996,-27,27,2.32696892E8
large,486,0.1,0.23484985803594371,-22,22,2.33259698E8
large,491,0.1,0.20446939079711868,-20,20,2.34055265E8
large,496,0.1,0.17863853076267233,-25,25,2.34588532E8
large,501,0.1,0.1809023899882547,-30,30,2.35185208E8
large,506,0.1,0.15697398489519543,-18,18,2.35680272E8
large,511,0.1,0.11264201294027743,-16,16,2.36157219E8
large,516,0.1,0.21976966500342687,-23,23,2.36670399E8
large,521,0.1,0.20923703234444813,-30,30,2.37226509E8
large,526,0.1,0.24012953673960347,-26,26,2.37760563E8
large,531,0.1,0.19885531804550283,-23,23,2.3831431E8
large,536,0.1,0.12772600570546988,-21,21,2.38909411E8
large,541,0.1,0.09311225815928759,-19,19,2.39344216E8
large,546,0.1,0.23520735613407595,-20,20,2.39859366E8
large,551,0.1,0.1831332527923415,-24,24,2.40423746E8
large,556,0.1,0.21863074115245773,-17,17,2.48531449E8
large,561,0.1,0.14448630573333432,-20,20,2.49048568E8
large,566,0.1,0.17804622355706634,-21,21,2.49661392E8
large,571,0.1,0.23716453260575499,-22,22,2.50198991E8
large,576,0.1,0.0940275620481934,-17,17,2.50730288E8
large,581,0.1,0.2577573976158192,-103,103,2.51620379E8
large,586,0.1,0.21115106936996497,-20,20,2.5214695E8
large,591,0.1,0.2544650477797692,-34,34,2.52758198E8
large,596,0.1,0.21619239252685318,-22,22,2.53269804E8
large,1,0.1,0.11979010000000001,-471,471,1868797.0
large,6,0.1,0.1453063700637035,-272,272,1.0151761E7
large,11,0.1,0.13251120804555405,-87,87,4.4372598E7
large,16,0.1,0.14211038510460572,-316,316,5.5840196E7
large,21,0.1,0.16282175049891046,-196,196,6.3580441E7
large,26,0.1,0.15655041144493642,-102,102,6.7482268E7
large,31,0.1,0.15598612024781655,-518,518,9.4344891E7
large,36,0.1,0.15221461616874077,-2517,2517,1.16136754E8
large,41,0.1,0.1573757094283983,-243,243,1.19076811E8
large,46,0.1,0.17243743134804035,-159,159,1.29833911E8
large,51,0.1,0.17921368345150368,-85,85,1.36882564E8
large,56,0.1,0.1868210332486946,-3737,3737,1.49649458E8
large,61,0.1,0.15253366027892135,-90,90,1.76020562E8
large,66,0.1,0.1758835638680063,-170,170,1.78901148E8
large,71,0.1,0.19645457065755068,-810,810,1.91247415E8
large,76,0.1,0.195626860588888,-111,111,1.934305E8
large,81,0.1,0.18437301528516414,-207,207,1.94303262E8
large,86,0.1,0.19481858390430062,-74,74,1.95732527E8
large,91,0.1,0.19347680909616782,-98,98,1.96367406E8
large,96,0.1,0.2121485865103292,-98,98,2.01519692E8
large,101,0.1,0.164430068742087,-55,55,2.03234101E8
large,106,0.1,0.18521769712992375,-50,50,2.04141521E8
large,111,0.1,0.1697435890810537,-50,50,2.11906184E8
large,116,0.1,0.14851696661227187,-56,56,2.12615894E8
large,121,0.1,0.13122975880980547,-76,76,2.14481934E8
large,126,0.1,0.15488500817873074,-674,674,2.16166411E8
large,131,0.1,0.18890944185123493,-91,91,2.16849339E8
large,136,0.1,0.14856032907794958,-38,38,2.21093024E8
large,141,0.1,0.2042462905115756,-55,55,2.22256049E8
large,146,0.1,0.20231378861479676,-398,398,2.28443361E8
large,151,0.1,0.2173423223198181,-1006,1006,2.30582336E8
large,156,0.1,0.20228514125859043,-1480,1480,2.33628731E8
large,161,0.1,0.15940459748992097,-133,133,2.34367191E8
large,166,0.1,0.2211111612845269,-68,68,2.36843297E8
large,171,0.1,0.15948096256812683,-37,37,2.37347813E8
large,176,0.1,0.15364998460904644,-30,30,2.37817277E8
large,181,0.1,0.19699679958880623,-208,208,2.38443885E8
large,186,0.1,0.1738732172635853,-39,39,2.38809374E8
large,191,0.1,0.18581315428733336,-32,32,2.39144142E8
large,196,0.1,0.14673376301911123,-133,133,2.46456277E8
large,201,0.1,0.14342918574940988,-24,24,2.47105334E8
large,206,0.1,0.17806865256430982,-205,205,2.48939867E8
large,211,0.1,0.21471278628315194,-65,65,2.49488493E8
large,216,0.1,0.24400770239821234,-43,43,2.50111163E8
large,221,0.1,0.2583067118939919,-36,36,2.50790152E8
large,226,0.1,0.22386698636015545,-46,46,2.5112689E8
large,231,0.1,0.2026036141954961,-70,70,2.56546598E8
large,236,0.1,0.18371440560649877,-396,396,2.57496553E8
large,241,0.1,0.23374287337412913,-32,32,2.57842349E8
large,246,0.1,0.1801435526718036,-1564,1564,2.60882836E8
large,251,0.1,0.21276455997863297,-235,235,2.61563401E8
large,256,0.1,0.233252736567497,-53,53,2.62151412E8
large,261,0.1,0.2489883471201737,-35,35,2.62726033E8
large,266,0.1,0.1752452217918643,-37,37,2.63173835E8
large,271,0.1,0.19237749953800698,-34,34,2.63524358E8
large,276,0.1,0.19751784649044524,-38,38,2.64241156E8
large,281,0.1,0.20941899520661922,-30,30,2.64561353E8
large,286,0.1,0.1629758015969891,-29,29,2.65354951E8
large,291,0.1,0.21017126540782094,-36,36,2.66747983E8
large,296,0.1,0.16753891187469883,-21,21,2.67629015E8
large,301,0.1,0.16658690991345182,-21,21,2.68097691E8
large,306,0.1,0.19549814578526137,-30,30,2.72374065E8
large,311,0.1,0.17588871405854878,-126,126,2.73348832E8
large,316,0.1,0.17383275233712325,-24,24,2.74237742E8
large,321,0.1,0.16897760847250876,-175,175,2.75577604E8
large,326,0.1,0.15793531477889466,-22,22,2.76216815E8
large,331,0.1,0.23576113976122226,-22,22,2.76878082E8
large,336,0.1,0.15714941530501125,-19,19,2.86216157E8
large,341,0.1,0.25032517607746785,-43,43,2.86899873E8
large,346,0.1,0.15351676382671187,-25,25,2.87622579E8
large,351,0.1,0.24704806048260686,-27,27,2.88614282E8
large,356,0.1,0.23762951074406935,-25,25,2.96536484E8
large,361,0.1,0.22878084106056562,-39,39,2.97159547E8
large,366,0.1,0.08977240859901059,-16,16,3.00336305E8
large,371,0.1,0.17374356963886317,-24,24,3.0091447E8
large,376,0.1,0.18528462681145674,-31,31,3.01684044E8
large,381,0.1,0.14019926741860012,-20,20,3.03061321E8
large,386,0.1,0.21230318062226594,-24,24,3.03599708E8
large,391,0.1,0.22814637208115585,-30,30,3.04169209E8
large,396,0.1,0.16160814068375462,-18,18,3.04625676E8
large,401,0.1,0.16165946997413805,-25,25,3.05175484E8
large,406,0.1,0.19659233355755745,-21,21,3.06105747E8
large,411,0.1,0.17170780253939455,-25,25,3.06588995E8
large,416,0.1,0.24205812831585405,-27,27,3.07102963E8
large,421,0.1,0.22192964491889633,-29,29,3.07786679E8
large,426,0.1,0.24187628484567103,-27,27,3.1035849E8
large,431,0.1,0.248191559085166,-21,21,3.12653821E8
large,436,0.1,0.20391542689713482,-36,36,3.1321899E8
large,441,0.1,0.24604551049480916,-44,44,3.13769192E8
large,446,0.1,0.12916189240345055,-19,19,3.14277252E8
large,451,0.1,0.21228742231950903,-35,35,3.14817214E8
large,456,0.1,0.2605536513611346,-19,19,3.1909477E8
large,461,0.1,0.24867171903485819,-35,35,3.19750129E8
large,466,0.1,0.21967412462521096,-22,22,3.20921425E8
large,471,0.1,0.10572635707602807,-17,17,3.21360957E8
large,476,0.1,0.2480815699502461,-21,21,3.21911946E8
large,481,0.1,0.20127045818060818,-304,304,3.23677162E8
large,486,0.1,0.10000171131806979,-16,16,3.24255327E8
large,491,0.1,0.17657214491327222,-22,22,3.24771264E8
large,496,0.1,0.18876831191694432,-22,22,3.25361639E8
large,501,0.1,0.2564498071795831,-40,40,3.32949465E8
large,506,0.1,0.19548741889719956,-24,24,3.33452012E8
large,511,0.1,0.22612836152213767,-28,28,3.34335801E8
large,516,0.1,0.20506340162909886,-46,46,3.34949019E8
large,521,0.1,0.1739900138372512,-20,20,3.35462199E8
large,526,0.1,0.17500612459646092,-20,20,3.35952537E8
large,531,0.1,0.24240188395329687,-21,21,3.37124621E8
large,536,0.1,0.2345616455735513,-21,21,3.37662614E8
large,541,0.1,0.09018843223022088,-20,20,3.38157678E8
large,546,0.1,0.2052276039035128,-22,22,3.38657074E8
large,551,0.1,0.21634308054524887,-21,21,3.39213183E8
large,556,0.1,0.09876584326456106,-20,20,3.39677527E8
large,561,0.1,0.10102445812896477,-17,17,3.40144234E8
large,566,0.1,0.2115829143111263,-31,31,3.40667655E8
large,571,0.1,0.23931102490251632,-17,17,3.4123046E8
large,576,0.1,0.24231487099029447,-43,43,3.42064231E8
large,581,0.1,0.2974996664381395,-26,26,3.42554174E8
large,586,0.1,0.24012930665121957,-28,28,3.50178235E8
large,591,0.1,0.259876903676993,-33,33,3.50672511E8
large,596,0.1,0.23289734903266357,-28,28,3.5133614E8
large,1,0.1,0.12957328,-470,470,1899911.0
large,6,0.1,0.15308660679212693,-3175,3175,2.1701672E7
large,11,0.1,0.16244736877845456,-2137,2137,2.8295433E7
large,16,0.1,0.1413375929179821,-180,180,3.7850912E7
large,21,0.1,0.1542391395868039,-648,648,4.0158846E7
large,26,0.1,0.15650660892388146,-649,649,4.9799789E7
large,31,0.1,0.15181679184349894,-90,90,5.9003957E7
large,36,0.1,0.14592269065086416,-131,131,6.1847127E7
large,41,0.1,0.17885979757754455,-3846,3846,6.9859913E7
large,46,0.1,0.13063824795518197,-80,80,7.2235195E7
large,51,0.1,0.18219811398745556,-48,48,7.7247666E7
large,56,0.1,0.2160441705364733,-99,99,7.8664328E7
large,61,0.1,0.14249574426321843,-657,657,8.1431093E7
large,66,0.1,0.16779723968995697,-69,69,8.6437656E7
large,71,0.1,0.1783039905543431,-72,72,8.7842503E7
large,76,0.1,0.1642708352458988,-115,115,9.3930172E7
large,81,0.1,0.14921586996905045,-6689,6689,1.07912474E8
large,86,0.1,0.1773776005861647,-140,140,1.08921506E8
large,91,0.1,0.17698991024407507,-78,78,1.09685566E8
large,96,0.1,0.18680324309966378,-59,59,1.11062843E8
large,101,0.1,0.16324458194584324,-50,50,1.144444E8
large,106,0.1,0.2014642511064091,-199,199,1.17931902E8
large,111,0.1,0.19879552869279493,-59,59,1.19302484E8
large,116,0.1,0.21260778081910114,-58,58,1.21126382E8
large,121,0.1,0.20659980593056915,-56,56,1.31577072E8
large,126,0.1,0.21066914229561862,-123,123,1.3292166E8
large,131,0.1,0.20456632486371262,-58,58,1.48021695E8
large,136,0.1,0.201483220877952,-354,354,1.57383795E8
large,141,0.1,0.15774983744241666,-569,569,1.60723211E8
large,146,0.1,0.2209315391279656,-33,33,1.63655784E8
large,151,0.1,0.17799961761677174,-55,55,1.65738439E8
large,156,0.1,0.21820212807460138,-74,74,1.67995567E8
large,161,0.1,0.10573133242444133,-27,27,1.77780264E8
large,166,0.1,0.1647673019010547,-1517,1517,1.85498059E8
large,171,0.1,0.19129120201704897,-62,62,1.95719924E8
large,176,0.1,0.12494050736022722,-30,30,1.96854987E8
large,181,0.1,0.20976623504937342,-47,47,2.01260936E8
large,186,0.1,0.17471453896125766,-32,32,2.09491518E8
large,191,0.1,0.18449554489391318,-43,43,2.12101926E8
large,196,0.1,0.2146716351555007,-42,42,2.18907969E8
large,201,0.1,0.1984446938540243,-576,576,2.23996059E8
large,206,0.1,0.21058800800164335,-21,21,2.25427687E8
large,211,0.1,0.11494806493745813,-24,24,2.37474632E8
large,216,0.1,0.22232666718266358,-51,51,2.39977913E8
large,221,0.1,0.17683269484379327,-44,44,2.43213354E8
large,226,0.1,0.1743094118233195,-370,370,2.49131276E8
large,231,0.1,0.21607076587014262,-24,24,2.5135729E8
large,236,0.1,0.2213167573677719,-28,28,2.52471873E8
large,241,0.1,0.27457763953366854,-45,45,2.53575821E8
large,246,0.1,0.1917670317425535,-25,25,2.5594874E8
large,251,0.1,0.09476155320612989,-19,19,2.57515064E8
large,256,0.1,0.1720628723811397,-28,28,2.58482348E8
large,261,0.1,0.16537092454919922,-114,114,2.5993682E8
large,266,0.1,0.20981557733163214,-25,25,2.61188067E8
large,271,0.1,0.22792324041331025,-26,26,2.62089185E8
large,276,0.1,0.2337918311488636,-29,29,2.62898143E8
large,281,0.1,0.24754822659947218,-35,35,2.64574744E8
large,286,0.1,0.19235845704853727,-27,27,2.65386459E8
large,291,0.1,0.25275952477234576,-26,26,2.66340747E8
large,296,0.1,0.21926922241488045,-34,34,2.68173309E8
large,301,0.1,0.0795558898719122,-17,17,2.69762476E8
large,306,0.1,0.24662882304250644,-42,42,2.70693133E8
large,311,0.1,0.25937564157622806,-36,36,2.71591494E8
large,316,0.1,0.18658290691963053,-27,27,2.72480403E8
large,321,0.1,0.18659082747455003,-23,23,2.73247221E8
large,326,0.1,0.22080336210403306,-31,31,2.74077053E8
large,331,0.1,0.24515431372700824,-32,32,2.74993137E8
large,336,0.1,0.21479073149931693,-26,26,2.76057308E8
large,341,0.1,0.24286371579903987,-45,45,3.04118403E8
large,346,0.1,0.21583198048831242,-27,27,3.05010463E8
large,351,0.1,0.2232756567797498,-33,33,3.05929698E8
large,356,0.1,0.1595368918642368,-71,71,3.07905227E8
large,361,0.1,0.21664069095502825,-22,22,3.08849274E8
large,366,0.1,0.18480581884162373,-36,36,3.10257272E8
large,371,0.1,0.1893151889774387,-53,53,3.11475436E8
large,376,0.1,0.2291977451401337,-49,49,3.12572295E8
large,381,0.1,0.09550350471335456,-16,16,3.16230332E8
large,386,0.1,0.23327983248516304,-20,20,3.16955795E8
large,391,0.1,0.19910806709867757,-21,21,3.17750182E8
large,396,0.1,0.1980875340008712,-19,19,3.18648149E8
large,401,0.1,0.17003263638589594,-25,25,3.19674904E8
large,406,0.1,0.09342320678961613,-27,27,3.2059926E8
large,411,0.1,0.2249303098531623,-19,19,3.21336538E8
large,416,0.1,0.1875243280400305,-99,99,3.22723268E8
large,421,0.1,0.16372439698402408,-22,22,3.23552707E8
large,426,0.1,0.2091924609884881,-21,21,3.25654266E8
large,431,0.1,0.2075091836553824,-22,22,3.26640849E8
large,436,0.1,0.17821936428334162,-19,19,3.27565992E8
large,441,0.1,0.20441469951726,-24,24,3.28384797E8
large,446,0.1,0.0758828291616016,-15,15,3.29122469E8
large,451,0.1,0.2640342535581781,-37,37,3.30369384E8
large,456,0.1,0.21091709747275722,-21,21,3.31292951E8
large,461,0.1,0.22353284746989566,-38,38,3.32166501E8
large,466,0.1,0.08146495880962235,-17,17,3.33032961E8
large,471,0.1,0.25694550710547315,-19,19,3.3381435E8
large,476,0.1,0.25448861116531596,-35,35,3.34846619E8
large,481,0.1,0.26791813662340225,-33,33,3.35756402E8
large,486,0.1,0.08389676667710688,-20,20,3.3666461E8
large,491,0.1,0.19559292879014212,-25,25,3.3766734E8
large,496,0.1,0.17138470076425838,-20,20,3.38542859E8
large,501,0.1,0.08110867133886757,-16,16,3.41770816E8
large,506,0.1,0.09597493125694445,-18,18,3.42415147E8
large,511,0.1,0.1283908398925817,-19,19,3.43233164E8
large,516,0.1,0.158650248508863,-21,21,3.43996043E8
large,521,0.1,0.18327326776037545,-22,22,3.44769949E8
large,526,0.1,0.23749124921304698,-23,23,3.45568274E8
large,531,0.1,0.1887058874125387,-18,18,3.46298857E8
large,536,0.1,0.2289892563705762,-30,30,3.47064493E8
large,541,0.1,0.21513866463049336,-26,26,3.47768295E8
large,546,0.1,0.20765505040264642,-22,22,3.48556379E8
large,551,0.1,0.08358048327770362,-16,16,3.49648513E8
large,556,0.1,0.10557453946446671,-21,21,3.50816658E8
large,561,0.1,0.2359148138474394,-37,37,3.52190785E8
large,566,0.1,0.17847674164313965,-21,21,3.53866204E8
large,571,0.1,0.2156036539862125,-31,31,3.55446706E8
